Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Land Cover,Soil Type,Population Density,Infrastructure,Historical Floods,Flood Occurred
20.18173,85.2969,14.18,20.7,38.4,4044.3,8.88,76.8,Forest,Clay,9362.8,0,4,1
17.92573,80.11492,54.57,29.0,56.3,3786.5,9.27,153.2,Agricultural,Alluvial,2770.9,0,1,1
26.3779,80.62274,186.61,30.0,100.0,10860.4,18.0,57.1,Agricultural,Clay,7592.5,0,2,1
22.4425,74.0469,75.79,25.4,61.1,3172.8,8.77,130.7,Wetland,Clay,2866.3,1,3,1
27.28836,93.5069,32.14,30.9,70.1,4414.1,10.22,57.8,Forest,Loam,10668.9,1,3,1
26.17644,83.10296,60.84,26.4,82.1,5835.6,14.44,91.1,Agricultural,Clay,6306.4,1,4,1
19.94334,85.86347,28.01,29.6,56.1,3635.4,7.13,51.1,Forest,Alluvial,10603.4,0,1,0
15.05215,75.61085,1.98,25.9,30.2,548.0,1.71,799.7,Forest,Alluvial,7961.5,1,2,0
20.73459,85.43607,81.12,30.2,85.3,5023.6,12.03,19.6,Urban,Sandy,5030.9,0,2,1
28.9854,77.52984,31.93,34.0,50.4,3584.3,7.7,202.3,Forest,Loam,10202.2,0,6,0
27.65709,94.32345,24.97,23.8,35.1,5980.6,12.36,136.6,Urban,Alluvial,9395.2,1,4,1
10.56993,76.77652,534.01,33.7,100.0,12402.3,18.0,104.4,Water Body,Alluvial,2685.6,0,0,1
20.80173,84.70385,228.02,35.6,100.0,10041.7,18.0,71.9,Forest,Clay,1307.7,1,9,1
9.43122,76.41172,70.64,36.7,76.9,2629.8,8.25,78.0,Water Body,Silt,4064.9,0,6,1
16.31718,79.51338,23.32,26.8,43.8,3018.9,6.29,150.6,Forest,Loam,10622.4,1,2,0
15.78851,74.94377,1.83,29.6,73.1,340.1,1.42,565.6,Agricultural,Loam,11918.2,1,2,0
15.27116,76.45793,45.45,32.1,56.3,609.7,2.66,614.3,Water Body,Clay,4503.0,0,4,0
20.4827,86.02653,2.2,27.2,23.0,2829.9,6.63,66.3,Urban,Clay,11960.9,0,7,0
20.21649,86.42391,15.01,33.5,48.5,2498.9,5.54,18.5,Agricultural,Clay,5639.0,0,3,0
20.33732,86.33801,25.96,27.2,50.7,3765.6,7.45,37.6,Agricultural,Alluvial,1659.2,0,4,1
22.36907,76.72515,103.07,26.2,75.3,4156.0,11.47,229.9,Urban,Loam,6613.7,1,4,1
26.43289,73.23507,9.28,29.5,30.4,152.9,0.2,183.1,Forest,Silt,2317.4,1,2,0
28.93339,77.20628,18.62,30.4,45.6,2311.4,5.6,219.5,Agricultural,Loam,3436.5,0,2,0
17.91021,76.40247,29.07,32.5,51.1,626.3,2.45,771.6,Water Body,Silt,1184.2,1,2,0
26.60969,73.84987,7.46,26.1,33.4,131.4,0.78,213.7,Urban,Clay,907.8,0,5,0
25.63466,83.28393,2.23,37.1,58.7,3075.1,4.64,114.3,Forest,Sandy,10733.2,1,5,0
25.7051,80.60474,84.62,30.3,79.9,6327.8,15.72,46.0,Forest,Clay,7956.7,0,3,1
17.33663,75.76418,15.46,28.9,41.2,366.5,1.38,787.0,Water Body,Clay,1723.1,0,5,0
26.69788,82.8466,109.02,31.3,88.1,7056.6,17.9,108.0,Forest,Loam,4024.9,1,3,1
22.12275,77.44394,83.98,25.2,76.8,2971.5,9.28,296.5,Agricultural,Loam,9205.3,1,1,1
22.11829,75.91232,115.18,30.4,93.6,2994.6,9.64,277.3,Urban,Loam,3613.2,0,5,1
10.56705,76.16831,192.92,36.9,100.0,5846.9,17.34,35.7,Urban,Alluvial,767.2,1,2,1
9.89791,76.28982,121.72,21.5,90.7,4148.5,12.8,130.1,Urban,Clay,9087.6,0,1,1
20.14389,84.87269,35.54,21.8,63.8,4724.3,10.25,66.6,Agricultural,Clay,783.8,1,1,1
20.46802,86.83216,50.22,29.3,75.1,4166.2,8.34,84.3,Water Body,Alluvial,9758.7,0,6,1
9.72152,75.80314,33.64,22.7,61.9,2544.3,5.51,116.3,Agricultural,Clay,5713.2,1,2,0
21.28359,86.16232,199.83,22.7,100.0,9499.3,18.0,45.2,Water Body,Clay,9635.5,0,7,1
18.37189,81.96935,29.68,27.2,60.2,3634.1,7.46,107.8,Urban,Clay,9768.9,0,7,1
17.01434,80.44363,71.42,31.3,57.8,3912.4,9.42,44.2,Agricultural,Alluvial,5437.5,0,2,1
25.81035,94.27703,538.22,31.3,100.0,28826.5,18.0,43.4,Urban,Clay,3615.6,0,2,1
9.86104,76.34746,34.04,25.7,57.0,2445.4,6.4,40.6,Agricultural,Alluvial,5945.2,1,0,0
17.91631,80.6579,9.02,29.8,71.1,2108.2,5.12,67.9,Agricultural,Alluvial,9652.8,0,3,0
28.91439,76.86391,8.4,23.2,27.7,2102.4,4.97,198.8,Urban,Loam,8374.4,0,3,0
26.32186,94.60235,202.62,31.0,100.0,13316.3,18.0,127.1,Forest,Alluvial,10012.9,1,8,1
26.1788,90.20225,105.33,26.5,65.9,10428.6,18.0,85.4,Water Body,Loam,11601.1,1,3,1
18.17154,81.76818,39.93,27.8,63.6,2656.5,6.19,150.0,Agricultural,Sandy,7049.6,1,1,0
24.83162,87.94196,5.93,35.0,47.9,3249.6,6.54,110.8,Water Body,Clay,3453.7,0,3,0
17.77166,79.73091,58.55,31.1,66.8,3874.3,9.02,159.2,Water Body,Clay,5054.9,1,0,1
27.76821,91.14692,35.32,27.1,47.9,7308.5,15.82,77.2,Agricultural,Silt,11530.1,0,5,1
10.30647,76.20513,69.23,35.0,61.3,3390.1,9.78,48.9,Forest,Alluvial,7073.0,0,1,1
10.34742,76.66687,84.53,29.7,68.6,2889.0,8.67,69.4,Agricultural,Alluvial,722.7,1,1,1
28.81327,77.55471,6.14,22.7,52.1,2031.0,4.58,214.0,Forest,Sandy,2140.2,0,2,0
27.06777,84.90927,3.02,29.3,47.4,4537.7,9.25,88.5,Wetland,Alluvial,11200.7,1,0,0
10.35006,76.71772,0.61,26.3,39.9,2371.6,4.27,163.0,Wetland,Alluvial,648.5,0,1,0
29.47231,76.82499,104.07,32.1,86.5,5662.0,15.12,216.1,Forest,Clay,7309.9,1,1,1
14.54494,76.65608,13.12,17.0,37.4,314.3,0.78,518.4,Wetland,Alluvial,10741.9,1,1,0
28.95591,77.07266,44.58,34.0,56.9,2838.4,7.99,234.3,Urban,Alluvial,4333.5,0,0,0
28.33761,77.02089,47.81,23.8,51.1,3705.4,9.03,229.4,Agricultural,Alluvial,597.7,0,3,1
10.2137,76.30691,23.99,27.9,51.4,1938.1,6.11,36.6,Wetland,Alluvial,10032.5,1,0,0
26.92517,71.54766,10.26,32.6,50.0,115.5,0.2,341.5,Agricultural,Clay,1882.8,0,0,0
17.5758,76.77732,22.69,29.1,27.9,399.8,1.28,661.9,Agricultural,Sandy,4424.4,0,0,0
16.69182,75.07848,30.05,36.2,42.4,585.7,1.39,789.0,Urban,Alluvial,5333.0,0,2,0
26.66396,82.40359,108.47,22.8,94.6,8456.6,18.0,93.7,Agricultural,Silt,3237.8,0,2,1
11.26642,76.16372,4.03,26.5,43.5,2016.1,3.54,111.0,Agricultural,Loam,7339.0,1,1,0
26.30788,92.56495,73.14,39.6,69.2,7343.1,17.73,60.7,Wetland,Silt,5073.9,0,0,1
18.89521,77.24922,12.05,27.8,55.8,564.3,2.78,641.0,Agricultural,Alluvial,648.4,0,2,0
28.24085,76.90785,4.47,37.6,51.8,2277.0,3.76,219.6,Wetland,Silt,8791.0,1,2,0
20.8582,84.64406,89.97,25.6,72.3,4757.2,14.11,19.4,Agricultural,Alluvial,5070.5,1,0,1
25.60362,93.13326,120.86,18.8,93.7,8813.7,18.0,93.2,Agricultural,Loam,2052.5,1,6,1
18.37904,80.97797,26.88,32.6,63.0,2701.0,6.98,73.8,Urban,Loam,3862.4,0,1,0
9.80018,76.78325,163.44,36.3,78.4,4398.7,14.25,140.9,Urban,Loam,1805.6,0,2,1
17.9684,81.85837,275.74,26.3,100.0,9766.8,18.0,51.9,Urban,Alluvial,5433.2,1,7,1
11.40792,76.01928,182.43,32.2,100.0,5570.4,17.83,75.7,Forest,Clay,5818.2,0,3,1
26.97477,93.95884,52.98,23.2,60.6,8213.1,17.42,45.7,Forest,Clay,11281.7,1,1,1
22.99266,73.61232,15.83,26.9,51.3,1985.2,4.67,207.0,Agricultural,Loam,6592.1,1,3,0
26.45918,86.7583,16.31,29.3,42.6,4163.9,7.49,65.8,Agricultural,Alluvial,6297.1,1,3,0
18.12033,76.52242,26.81,16.9,46.6,506.6,2.62,705.0,Urban,Clay,799.3,1,0,0
9.33052,76.25791,31.79,33.6,51.7,1282.5,3.26,112.0,Forest,Clay,886.6,1,1,0
24.84949,87.95089,50.49,28.8,65.3,5812.6,12.67,52.7,Urban,Alluvial,10277.1,0,3,1
9.71135,76.3696,51.18,22.0,59.5,2673.8,7.17,23.1,Agricultural,Loam,5387.4,1,3,1
28.44167,76.85796,114.78,22.1,74.2,4723.3,12.94,205.7,Forest,Alluvial,6631.4,0,4,1
26.594,85.64647,15.8,33.6,52.3,3982.3,8.29,61.3,Agricultural,Alluvial,5630.2,0,1,0
26.27012,94.27745,45.3,30.7,70.6,6159.8,15.1,108.8,Agricultural,Alluvial,2224.9,1,5,1
27.37565,70.90694,7.77,26.2,39.0,184.0,2.02,253.4,Water Body,Alluvial,9582.1,0,0,0
26.54699,88.42775,136.91,38.0,92.6,9204.1,18.0,116.2,Urban,Silt,6080.1,0,2,1
19.12211,77.32291,28.79,29.7,61.9,511.1,1.38,797.8,Urban,Clay,8799.9,1,4,0
17.55308,81.94052,275.58,35.7,100.0,9200.8,18.0,120.2,Forest,Silt,2529.6,1,0,1
29.44728,76.94737,28.82,35.3,42.6,2931.5,6.87,211.8,Urban,Clay,5609.9,1,0,0
27.33036,93.8967,0.09,24.8,45.5,4631.3,9.66,64.8,Water Body,Silt,6870.5,0,2,0
26.31352,93.18721,134.92,27.3,91.4,10432.3,18.0,111.0,Water Body,Alluvial,736.7,1,1,1
25.05069,80.87842,20.78,29.9,79.8,3938.4,8.37,34.1,Urban,Alluvial,9049.7,1,4,1
29.34951,77.2978,173.19,22.1,100.0,6103.5,18.0,210.7,Water Body,Alluvial,11454.3,1,1,1
16.40777,75.159,63.83,25.9,39.6,654.6,5.45,547.8,Urban,Clay,1911.0,1,1,0
22.82096,77.12911,8.56,22.8,58.6,1212.2,3.01,60.6,Water Body,Alluvial,8689.7,1,2,0
26.58193,94.61992,21.13,28.5,20.0,7007.5,14.64,80.0,Agricultural,Silt,6364.6,0,0,1
28.174,72.27622,18.01,30.4,43.9,235.7,1.93,330.6,Urban,Alluvial,11632.8,0,5,0
16.38835,77.27323,45.68,24.3,68.4,576.0,1.38,791.5,Urban,Sandy,7044.1,0,1,0
20.76949,84.80121,157.13,36.6,83.9,6517.2,18.0,31.2,Agricultural,Silt,3666.6,0,1,1
27.75003,71.99446,6.54,32.8,55.9,166.6,0.2,176.5,Agricultural,Alluvial,4864.6,0,5,0
24.95846,86.36051,109.14,26.7,89.7,6321.8,16.19,72.2,Urban,Alluvial,11578.1,0,0,1
20.2902,84.53345,6.18,29.4,39.1,3249.4,7.37,41.2,Water Body,Alluvial,9421.2,0,5,0
17.10156,80.34969,12.49,29.0,64.0,2336.7,5.8,148.0,Agricultural,Silt,11197.4,1,4,0
25.78597,83.29877,3.04,30.4,39.3,3025.5,5.84,41.2,Agricultural,Loam,5325.1,1,4,0
16.45521,75.56976,1.06,26.1,25.7,423.0,1.4,644.7,Agricultural,Alluvial,6871.1,1,3,0
27.79337,92.64349,76.99,28.2,78.3,9581.3,18.0,75.2,Wetland,Clay,4110.8,1,0,1
22.08015,77.41056,36.07,24.9,36.6,2012.6,5.58,294.1,Agricultural,Clay,8611.1,1,0,0
26.62119,86.34254,229.67,32.6,100.0,12818.0,18.0,105.5,Agricultural,Alluvial,8569.8,1,5,1
28.7035,77.51777,97.97,27.6,75.8,4197.7,13.35,230.1,Wetland,Loam,7455.4,1,0,1
26.37459,83.02189,189.69,24.9,100.0,10535.4,18.0,61.2,Agricultural,Alluvial,10342.5,1,0,1
28.43752,72.00901,8.84,30.6,34.0,225.1,0.73,153.2,Agricultural,Silt,7949.5,1,1,0
26.77305,90.583,22.54,25.8,44.1,6076.1,13.41,114.2,Forest,Silt,6075.0,0,0,1
27.59489,72.12375,1.24,24.7,45.0,139.5,0.2,196.1,Wetland,Clay,6610.8,1,1,0
26.67412,81.79099,232.28,28.4,100.0,12624.7,18.0,40.0,Agricultural,Sandy,6253.8,1,8,1
18.403,80.01296,13.82,28.5,44.5,3454.1,7.89,67.0,Agricultural,Sandy,8276.3,1,1,0
21.40658,85.06714,130.54,27.9,62.7,7453.3,18.0,63.1,Forest,Silt,6689.3,0,0,1
15.17247,75.7031,6.71,28.1,28.6,552.6,1.32,529.6,Agricultural,Alluvial,8936.4,0,4,0
16.78807,81.74255,11.52,26.4,43.6,3755.4,7.23,150.6,Urban,Alluvial,6282.6,1,3,0
22.19205,77.60399,10.97,32.5,60.0,2473.7,4.17,102.0,Forest,Alluvial,7144.2,1,2,0
26.97082,86.85465,48.25,29.9,51.1,6525.1,14.4,102.1,Forest,Alluvial,7379.9,1,3,1
25.34687,82.38725,1.6,29.7,58.7,2966.2,7.39,99.1,Agricultural,Alluvial,1551.1,1,5,0
15.96326,76.79785,21.14,36.3,38.7,469.4,0.2,603.3,Forest,Alluvial,4205.8,1,0,0
26.67841,92.13555,278.99,28.6,100.0,16094.7,18.0,103.2,Wetland,Clay,5616.6,1,2,1
18.41837,77.47065,25.15,20.0,38.9,484.5,1.13,638.4,Wetland,Alluvial,7950.8,0,2,0
28.42923,77.31629,47.35,26.5,43.1,3073.0,7.68,208.9,Agricultural,Loam,6380.9,1,3,1
17.59328,77.42118,3.7,31.0,46.1,521.6,2.2,736.3,Agricultural,Loam,8955.9,0,1,0
18.13479,81.33601,113.69,31.1,82.7,5567.4,14.27,92.1,Forest,Alluvial,4194.7,0,4,1
26.6336,92.25606,282.14,32.0,100.0,16956.3,18.0,65.1,Water Body,Sandy,4596.3,0,1,1
26.98237,92.62809,132.92,32.6,78.2,10831.1,18.0,124.5,Wetland,Loam,7306.6,1,3,1
29.45447,76.83103,2.74,17.6,42.2,1255.4,2.74,208.3,Water Body,Loam,6820.4,0,0,0
26.38183,94.42979,99.4,32.1,100.0,7758.1,18.0,40.3,Forest,Alluvial,5643.8,0,2,1
22.92518,75.91718,40.16,24.2,69.9,3185.0,6.1,137.3,Agricultural,Alluvial,2028.6,0,0,0
25.64409,92.29722,103.16,23.6,66.0,9501.2,18.0,104.4,Agricultural,Clay,6964.4,1,1,1
22.51233,75.95837,44.28,37.1,62.5,2234.6,5.96,66.7,Water Body,Alluvial,11232.4,0,1,0
26.69425,80.82226,64.97,24.8,44.2,7656.3,16.92,32.0,Agricultural,Alluvial,9066.4,1,0,1
26.20475,84.41495,59.83,33.0,65.3,7572.5,18.0,90.6,Forest,Clay,2394.9,0,3,1
22.19042,77.29635,68.18,18.4,61.4,2571.3,7.02,51.5,Agricultural,Clay,5474.4,1,2,1
27.23908,71.25839,0.99,29.7,30.6,90.7,0.2,205.4,Agricultural,Loam,9454.7,1,0,0
27.95667,71.06216,9.21,24.5,31.4,177.6,1.27,161.3,Agricultural,Silt,7337.1,1,2,0
17.09169,81.03293,59.58,27.3,72.8,4802.1,11.1,171.5,Wetland,Loam,2416.6,0,4,1
17.78632,80.42197,47.48,31.6,74.1,4275.2,10.24,43.4,Wetland,Alluvial,9778.3,1,2,1
26.9922,86.54406,139.79,28.8,98.7,10289.0,18.0,63.1,Urban,Alluvial,1571.3,0,3,1
16.57195,81.62566,163.07,27.9,94.6,6082.2,16.83,102.7,Agricultural,Clay,2078.8,1,1,1
10.83027,75.82501,18.71,29.4,38.2,1820.2,3.78,80.0,Agricultural,Silt,1071.1,1,6,0
25.92856,83.21815,110.8,29.5,90.8,8350.3,18.0,76.7,Urban,Clay,1486.1,1,1,1
27.03733,70.63414,3.63,26.5,45.7,236.9,1.26,162.3,Agricultural,Alluvial,3289.9,1,2,0
9.56109,75.9282,39.06,26.6,73.6,2938.5,7.34,177.0,Water Body,Alluvial,10204.3,1,2,0
18.15749,77.10875,52.95,36.7,60.1,597.0,3.6,663.7,Urban,Alluvial,11674.2,1,2,0
29.40165,77.4582,107.9,29.7,67.8,4033.0,11.39,226.5,Urban,Loam,2273.3,0,1,1
17.26296,81.56801,7.76,32.0,61.7,2183.2,5.23,23.5,Water Body,Clay,7479.5,0,1,0
14.99041,76.41245,18.72,29.0,75.4,556.0,1.73,641.8,Agricultural,Loam,3496.8,1,0,0
26.38286,93.24225,139.12,28.7,85.1,10175.2,18.0,79.6,Urban,Clay,11727.8,0,0,1
22.19739,77.65254,76.23,33.1,66.8,3165.4,9.25,103.7,Agricultural,Loam,4096.6,0,7,1
27.58684,90.48736,37.91,25.2,48.3,7508.6,16.74,120.5,Wetland,Alluvial,7605.7,0,3,1
28.38119,77.09067,236.03,26.7,100.0,6337.6,18.0,238.8,Agricultural,Alluvial,6600.5,0,5,1
27.14626,74.20679,0.88,30.6,47.9,194.1,1.85,262.1,Urban,Clay,2681.6,1,2,0
27.06517,90.45467,40.13,32.1,70.5,6734.5,13.82,67.1,Forest,Clay,3253.1,1,3,1
27.33338,72.45407,2.54,30.3,21.0,64.1,0.2,300.7,Forest,Clay,8639.2,0,4,0
25.11819,71.43797,7.32,29.8,44.9,213.3,0.67,155.2,Agricultural,Clay,4957.8,0,0,0
9.96856,76.50207,4.3,35.5,22.2,2205.2,5.16,150.7,Water Body,Alluvial,1233.1,1,2,0
17.78004,75.59221,31.66,23.1,62.1,420.4,2.71,777.9,Urban,Clay,6068.7,1,5,0
16.66032,80.11252,222.41,20.6,100.0,7846.3,18.0,112.0,Forest,Alluvial,6542.7,0,1,1
10.70109,75.81438,44.39,28.8,26.7,3447.5,9.8,87.3,Forest,Silt,10685.9,1,0,1
19.52121,76.7216,5.77,31.2,46.1,537.9,2.44,631.1,Urban,Clay,8788.4,0,3,0
25.67519,94.46898,50.96,33.0,64.8,6899.4,16.4,55.6,Agricultural,Silt,6931.7,1,2,1
10.30524,76.20133,607.39,23.5,100.0,13958.4,18.0,75.3,Water Body,Loam,10170.0,1,6,1
27.33813,91.38587,98.75,31.8,79.6,10493.3,18.0,110.3,Water Body,Loam,11096.8,1,5,1
17.07464,75.45442,25.94,22.0,46.6,342.9,1.85,685.9,Wetland,Loam,3786.4,0,4,0
27.72575,92.24331,92.55,20.4,69.5,11051.2,18.0,139.8,Water Body,Loam,9987.1,1,1,1
28.53603,76.94658,74.27,37.8,70.9,3192.1,8.4,209.3,Urban,Loam,2305.8,0,1,1
14.74764,76.81114,0.52,28.1,40.6,228.9,0.2,493.7,Agricultural,Alluvial,11586.4,1,3,0
11.0343,76.4687,71.46,34.0,59.7,4171.6,11.08,154.8,Urban,Sandy,6433.3,1,1,1
28.57726,77.18819,8.32,27.9,45.6,1881.4,4.86,222.1,Agricultural,Silt,6805.5,0,0,0
18.62232,75.32546,11.86,24.2,46.6,393.8,1.14,655.0,Urban,Loam,11439.7,1,2,0
22.85469,74.37176,95.54,28.1,100.0,3558.5,8.99,199.8,Wetland,Silt,1676.6,1,5,1
27.60264,89.90498,102.11,25.2,100.0,9564.6,18.0,109.4,Forest,Alluvial,978.8,0,0,1
26.60541,82.03384,186.47,31.5,100.0,11118.3,18.0,63.0,Wetland,Alluvial,11091.0,1,0,1
29.30781,77.30612,8.75,21.1,32.2,3644.2,7.8,239.1,Forest,Alluvial,1431.9,0,5,0
25.80582,82.10405,73.69,22.8,55.0,4810.1,13.52,101.1,Urban,Loam,6197.2,0,1,1
28.74997,77.63958,124.0,28.4,71.0,5878.4,15.29,211.2,Forest,Clay,8765.0,1,4,1
14.62297,76.9447,4.09,37.2,43.6,549.3,1.43,538.1,Water Body,Alluvial,5733.1,1,8,0
26.95432,87.2689,190.49,22.5,89.0,10609.2,18.0,82.4,Agricultural,Loam,5272.8,1,7,1
28.72553,76.97627,31.13,37.4,46.7,2874.7,5.42,235.6,Water Body,Clay,5990.9,1,4,0
26.04924,90.46842,30.49,32.0,48.5,5105.9,10.18,46.4,Forest,Alluvial,8338.7,0,1,1
9.26219,76.12157,73.55,27.0,89.1,4073.2,11.88,77.7,Agricultural,Sandy,11487.9,1,0,1
27.41499,90.03701,158.4,29.8,98.7,9612.0,18.0,68.9,Water Body,Alluvial,6850.5,1,0,1
21.21285,84.96421,8.35,30.8,30.5,4610.9,9.3,30.9,Agricultural,Sandy,978.5,0,4,1
27.32965,92.59196,1.49,14.6,55.4,5602.3,9.79,69.7,Forest,Loam,3453.7,1,0,1
25.29753,87.52591,31.33,25.5,45.5,4785.6,11.43,101.0,Agricultural,Alluvial,10157.9,1,2,1
27.20526,71.9488,2.49,35.5,42.2,125.5,0.2,348.2,Agricultural,Sandy,10746.4,0,0,0
15.68304,76.34048,19.68,23.8,45.2,472.7,0.58,763.4,Agricultural,Clay,6291.5,0,3,0
27.98315,71.27758,2.84,27.0,69.1,137.3,0.2,233.2,Agricultural,Silt,1841.5,1,3,0
26.39182,84.08721,0.66,27.5,38.5,5082.3,10.13,46.4,Agricultural,Silt,8572.9,0,3,1
10.70602,75.95699,100.33,27.1,51.6,3666.9,10.95,84.6,Agricultural,Clay,3831.0,1,1,1
26.96197,83.48764,120.82,36.3,90.4,7171.6,18.0,45.9,Water Body,Alluvial,1968.6,0,4,1
20.46064,84.88088,129.23,25.8,58.2,7950.4,18.0,37.5,Agricultural,Clay,3999.7,1,3,1
29.03203,77.00179,172.37,28.4,97.1,5760.0,17.26,194.6,Water Body,Alluvial,730.7,1,1,1
21.28379,86.68712,11.51,30.9,54.9,4412.4,9.74,72.2,Agricultural,Alluvial,7069.2,0,3,1
28.22306,77.73784,33.5,24.1,60.8,2769.3,8.02,203.6,Water Body,Alluvial,2764.3,1,1,0
21.33106,86.89805,50.54,34.5,49.9,5391.4,12.48,72.2,Agricultural,Alluvial,11986.4,1,6,1
28.37679,77.03916,7.84,33.1,47.6,2020.9,4.56,233.4,Agricultural,Loam,4413.3,0,0,0
28.29538,76.87824,70.28,31.0,70.0,3846.1,10.44,200.7,Urban,Clay,1692.9,1,0,1
9.65379,76.29269,170.24,29.8,100.0,4810.0,15.82,104.3,Forest,Alluvial,1727.7,0,6,1
29.1141,77.36858,24.11,24.5,39.7,2206.8,4.98,215.5,Agricultural,Silt,10495.4,1,1,0
27.64686,90.28227,73.72,26.5,70.9,7726.3,18.0,131.0,Water Body,Loam,2546.1,0,0,1
29.41229,77.57902,54.14,23.4,52.4,3552.2,7.17,221.0,Urban,Sandy,1291.5,0,3,1
26.88702,73.57129,22.72,24.3,41.2,223.6,1.13,197.4,Urban,Alluvial,7976.7,0,0,0
18.85108,77.4137,16.85,30.4,37.7,479.8,1.48,463.9,Wetland,Alluvial,6906.5,1,2,0
20.34984,84.78225,105.42,28.4,70.6,6475.9,16.16,36.1,Urban,Alluvial,10121.8,1,3,1
17.37202,80.33397,52.36,27.8,44.0,2700.6,6.43,165.2,Urban,Silt,1694.1,1,4,0
26.67293,81.48797,271.25,31.7,100.0,13796.0,18.0,88.3,Agricultural,Alluvial,5033.9,0,4,1
28.79299,77.30206,77.2,33.8,72.4,4425.3,10.29,226.2,Urban,Sandy,1074.6,0,2,1
22.10791,75.28735,151.12,35.6,80.9,4034.1,14.6,248.5,Urban,Clay,4508.0,1,0,1
29.34554,77.26353,121.19,30.3,90.2,4485.3,11.48,237.2,Forest,Loam,10759.5,0,2,1
26.56427,93.9272,68.34,32.1,55.4,7740.9,17.51,73.1,Agricultural,Alluvial,10300.2,1,3,1
15.78621,74.98443,32.19,28.7,54.0,513.7,2.89,692.9,Agricultural,Alluvial,1008.3,1,7,0
29.16225,76.88405,84.29,28.6,56.6,3657.3,9.25,210.8,Water Body,Loam,11678.9,1,1,1
27.73318,90.02682,275.59,25.1,100.0,17739.9,18.0,89.1,Agricultural,Silt,10974.2,1,0,1
22.64796,78.13137,125.11,21.8,73.3,2748.4,10.02,136.6,Water Body,Clay,3617.1,1,9,1
28.5256,77.03882,5.63,37.6,40.2,2173.5,4.77,192.9,Agricultural,Alluvial,3367.5,0,3,0
16.62971,82.11122,131.67,31.4,79.8,5223.3,14.58,113.2,Forest,Loam,11952.3,1,0,1
28.86984,77.62719,7.34,22.9,34.4,2245.1,5.17,226.3,Forest,Loam,8862.8,1,3,0
15.92495,76.14391,1.69,32.9,52.9,387.5,1.62,668.7,Urban,Clay,1996.3,1,0,0
19.39745,76.463,4.61,26.1,40.8,511.9,0.34,496.4,Wetland,Sandy,6432.3,0,6,0
16.80231,75.68602,32.9,32.3,68.9,455.2,1.32,675.4,Forest,Silt,1747.2,0,3,0
28.93228,77.41481,114.69,30.5,59.0,4461.5,13.4,228.8,Urban,Alluvial,7069.7,0,3,1
27.44033,94.39316,14.61,24.7,42.9,4874.4,10.35,41.6,Agricultural,Clay,6704.0,1,7,1
17.61584,77.35318,11.53,38.8,40.0,550.3,0.92,717.5,Agricultural,Alluvial,2940.7,1,3,0
26.2405,94.93488,79.31,31.0,69.7,5947.0,14.86,89.7,Agricultural,Clay,7418.4,0,6,1
26.24036,85.95201,40.76,29.4,29.6,3580.4,8.98,81.9,Agricultural,Alluvial,3222.9,0,7,1
25.05936,85.23567,31.62,30.0,53.2,5380.0,11.96,50.9,Water Body,Clay,10931.0,1,0,1
26.4726,82.92413,112.86,28.1,100.0,8241.2,18.0,49.9,Water Body,Alluvial,3841.1,0,1,1
28.80543,77.54112,0.64,26.6,42.7,3122.3,6.4,235.5,Urban,Loam,3990.6,1,3,0
26.52879,83.8814,139.93,18.3,90.4,8822.8,18.0,61.8,Water Body,Clay,2812.9,1,1,1
16.83109,81.11295,8.16,19.8,45.8,2565.9,5.44,130.9,Forest,Alluvial,8396.9,1,4,0
28.48108,73.58077,11.42,29.6,43.4,172.8,1.45,220.3,Forest,Silt,3225.8,1,2,0
22.50548,77.18969,98.66,33.5,70.7,3427.7,9.17,168.8,Urban,Loam,3164.5,0,2,1
18.10347,75.10037,13.13,37.7,58.4,455.5,1.89,757.9,Agricultural,Loam,8756.1,1,7,0
28.25104,77.485,101.22,28.2,67.7,4855.3,12.4,209.3,Urban,Clay,9899.0,1,4,1
25.66151,72.72425,4.14,29.8,41.0,142.3,1.65,296.2,Agricultural,Loam,6186.6,0,2,0
28.21242,77.37278,229.48,29.1,100.0,7174.5,18.0,213.7,Forest,Alluvial,3135.4,1,0,1
21.55394,74.08845,23.42,30.3,55.9,2750.5,5.9,135.1,Agricultural,Sandy,9466.8,1,1,0
22.28582,77.99164,91.91,19.3,62.5,2489.6,6.92,62.7,Forest,Sandy,6100.9,1,4,1
18.37242,76.98367,7.26,37.8,39.3,465.0,2.26,763.4,Agricultural,Loam,4831.5,1,1,0
27.1023,72.37982,24.02,24.0,44.1,255.2,2.25,180.9,Water Body,Alluvial,3986.5,0,4,0
16.48547,75.22339,40.54,28.9,62.2,542.0,2.18,485.9,Urban,Alluvial,5646.6,0,3,0
9.2227,76.02937,4.64,31.0,43.4,1843.5,2.87,158.4,Agricultural,Clay,7596.4,0,0,0
21.58032,75.25608,42.54,28.5,47.2,3169.7,6.09,204.6,Urban,Clay,9190.9,1,3,0
9.98935,76.09194,70.46,22.4,60.3,2387.7,6.46,112.7,Agricultural,Loam,5960.0,0,0,1
17.75609,81.74067,72.94,30.7,50.2,4335.1,11.65,166.9,Wetland,Alluvial,8845.4,0,4,1
9.95374,76.71324,33.6,26.0,55.2,1881.0,4.13,57.9,Water Body,Clay,7899.1,0,6,0
