site_id,latitude,longitude,state,district,eco_region,elevation_m,slope_deg,aspect_deg,curvature,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,mean_temperature_c,dist_to_river_km,river_density_km_sqkm,dist_to_road_km,road_density_km_sqkm,ndvi,lulc,pop_density_per_sqkm,housing_quality_score,infrastructure_access,flood_label,landslide_label,wildfire_label,spatial_block_id
IND_S008048,29.62233,76.98551,Himachal Pradesh,Mandi,Western_Himalayas,1760.9,41.09,34.1,-3.919,616.5,504.1,41.3,20.8,19.64,0.75,2.79,0.87,0.466,Dense_Forest,357.6,0.48,0.38,0,1,1,29_76
IND_S008049,13.08105,77.07635,Tamil Nadu,Nilgiris,Deccan_Plateau,557.9,1.58,201.3,0.017,592.4,470.4,54.1,34.5,25.08,0.79,1.16,1.26,0.462,Barren_Sandy,647.3,0.23,0.23,0,0,0,13_77
IND_S008050,34.27811,76.46505,Jammu & Kashmir,Doda,Western_Himalayas,2635.8,30.76,118.3,0.188,1334.6,1148.4,97.9,17.6,1.88,0.83,1.33,0.55,0.716,Open_Forest,147.3,0.44,0.23,0,1,0,34_76
IND_S008051,31.71282,77.1861,Himachal Pradesh,Kullu,Western_Himalayas,1505.8,13.05,75.4,0.617,1444.4,1065.0,211.4,21.6,1.61,0.19,2.59,1.43,0.736,Dense_Forest,41.7,0.41,0.22,0,0,0,31_77
IND_S008052,25.75358,92.28481,Arunachal Pradesh,Lower Subansiri,Eastern_Himalayas_NE,597.8,15.67,103.2,0.133,3697.6,3021.0,550.0,26.0,4.88,1.5,5.9,0.05,0.28,Scrubland,937.9,0.14,0.59,0,0,0,25_92
IND_S008053,23.4575,72.45465,Gujarat,Kutch,Arid_West,349.8,2.99,17.7,-0.103,400.3,324.2,45.9,24.5,1.43,0.63,0.42,1.87,0.18,Agricultural,11.7,0.17,0.45,0,0,0,23_72
IND_S008054,19.42856,83.67274,Chhattisgarh,Bastar,Central_Plateau,445.2,3.54,346.6,0.551,1385.2,1124.3,145.0,30.0,3.23,0.61,1.41,0.56,0.868,Plantation,283.3,0.45,0.48,0,0,0,19_83
IND_S008055,17.85495,77.39835,Tamil Nadu,Nilgiris,Deccan_Plateau,280.3,1.83,224.8,-1.003,1217.1,1066.0,173.2,29.2,15.78,0.2,0.63,1.59,0.107,Agricultural,1449.9,0.36,0.36,0,0,0,17_77
IND_S008056,25.87267,88.106,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,118.6,3.55,283.5,0.114,1308.1,979.4,157.2,30.7,0.7,2.09,0.55,0.94,0.407,Agricultural,889.1,0.15,0.28,0,0,0,25_88
IND_S008057,26.25985,84.44806,Bihar,Supaul,Indo_Gangetic_Plain,87.3,2.39,74.5,0.12,703.4,586.8,94.2,32.1,3.58,1.7,0.23,1.19,0.789,Agricultural,98.6,0.47,0.12,0,0,0,26_84
IND_S008058,28.34229,93.50148,Arunachal Pradesh,Lower Subansiri,Eastern_Himalayas_NE,895.8,17.51,118.2,-0.532,2592.8,2209.2,350.4,31.2,2.03,0.97,0.1,0.15,0.02,Agricultural,225.6,0.3,0.6,0,0,0,28_93
IND_S008059,26.9963,80.36836,Bihar,Supaul,Indo_Gangetic_Plain,189.5,9.28,310.5,0.422,1220.3,966.1,122.1,27.9,3.8,2.75,0.02,1.07,0.463,Settlement,8517.1,0.36,0.86,0,0,0,26_80
IND_S008060,10.32919,74.22221,Karnataka,Kodagu,Western_Ghats,891.7,24.27,100.4,2.595,3039.6,2261.3,397.7,24.1,0.52,1.92,1.35,1.58,0.664,Dense_Forest,143.0,0.23,0.46,0,0,0,10_74
IND_S008061,11.8264,74.73684,Kerala,Idukki,Western_Ghats,303.9,6.72,280.5,0.373,2637.1,2258.6,479.2,31.3,0.38,1.94,9.27,0.93,0.693,Dense_Forest,52.3,0.53,0.15,1,0,0,11_74
IND_S008062,26.68897,91.30414,Meghalaya,East Khasi Hills,Eastern_Himalayas_NE,1507.9,31.27,229.9,0.156,3389.4,2690.1,222.1,25.8,5.1,1.16,4.37,1.25,0.313,Scrubland,72.3,0.39,0.6,0,1,0,26_91
IND_S008063,27.18785,72.04892,Rajasthan,Barmer,Arid_West,222.1,0.59,80.9,-0.42,366.9,313.6,43.6,23.5,11.49,0.06,4.58,1.26,0.33,Barren_Sandy,733.5,0.46,0.3,0,0,0,27_72
IND_S008064,26.00909,89.85393,Assam,Dhemaji,Eastern_Himalayas_NE,703.8,8.16,313.3,-1.453,2237.4,1585.6,255.1,27.3,0.5,1.01,2.26,1.84,0.382,Scrubland,230.0,0.54,0.33,0,0,0,26_89
IND_S008065,23.81956,73.623,Gujarat,Kutch,Arid_West,227.6,1.79,28.2,0.29,208.1,169.1,23.9,26.9,0.65,1.05,13.26,1.57,0.401,Agricultural,241.7,0.17,0.44,0,0,0,23_73
IND_S008066,34.19132,75.65978,Jammu & Kashmir,Doda,Western_Himalayas,1642.3,42.41,84.0,0.035,1537.9,1106.3,217.7,24.5,1.44,1.6,3.33,1.63,0.758,Dense_Forest,43.1,0.55,0.37,0,0,0,34_75
IND_S008067,25.62831,80.72182,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,114.0,0.18,193.9,-0.443,635.4,543.4,107.6,31.1,0.82,1.47,0.48,0.8,0.691,Settlement,6657.6,0.32,0.46,0,0,0,25_80
IND_S008068,26.53973,85.31408,Bihar,Supaul,Indo_Gangetic_Plain,27.9,3.23,211.9,0.225,1239.7,960.7,91.3,32.9,7.19,1.85,5.08,0.9,0.16,Agricultural,102.3,0.11,0.54,0,0,0,26_85
IND_S008069,25.08405,88.43594,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,94.0,7.57,324.2,-0.534,1396.1,1173.2,190.5,32.6,0.07,0.83,6.82,1.57,0.413,Water_Body,153.9,0.27,0.17,0,0,0,25_88
IND_S008070,11.51925,73.7148,Karnataka,Kodagu,Western_Ghats,999.0,26.31,4.4,1.124,1630.7,1418.7,284.3,31.2,2.05,1.26,3.24,0.48,0.87,Dense_Forest,392.6,0.6,0.32,0,0,0,11_73
IND_S008071,26.55903,86.04916,Bihar,Supaul,Indo_Gangetic_Plain,177.5,6.94,12.5,-0.632,1194.6,1037.5,136.8,35.2,2.67,1.37,4.21,1.49,0.619,Barren,439.3,0.55,0.17,0,0,0,26_86
IND_S008072,26.92578,78.84599,Uttar Pradesh,Ballia,Indo_Gangetic_Plain,67.4,2.75,60.0,-0.408,817.4,587.5,113.0,31.8,0.05,2.1,0.03,1.0,0.351,Water_Body,37.9,0.31,0.42,0,0,0,26_78
IND_S008073,21.90726,80.47756,Madhya Pradesh,Balaghat,Central_Plateau,395.1,11.35,145.8,-0.276,1298.5,994.8,187.9,27.6,12.22,0.54,7.7,1.24,0.773,Dense_Forest,527.5,0.33,0.54,0,0,0,21_80
IND_S008074,22.5283,85.39715,Odisha,Mayurbhanj,Central_Plateau,523.1,0.29,36.7,-0.419,1124.2,847.7,129.7,30.9,3.72,0.22,0.49,1.1,0.84,Dense_Forest,337.2,0.4,0.38,0,0,1,22_85
IND_S008075,14.41106,80.56671,Andhra Pradesh,East Godavari,Deccan_Plateau,334.5,0.26,109.0,0.48,962.8,747.4,82.5,28.2,12.55,0.86,0.8,1.51,0.103,Agricultural,483.6,0.34,0.3,0,0,0,14_80
IND_S008076,26.85289,90.34602,Arunachal Pradesh,Lower Subansiri,Eastern_Himalayas_NE,858.9,16.54,115.7,1.7,1938.9,1373.1,162.8,29.4,1.91,1.4,7.02,0.95,0.259,Agricultural,536.1,0.41,0.2,0,0,0,26_90
IND_S008077,9.05893,75.3772,Kerala,Wayanad,Western_Ghats,1114.7,31.17,157.2,1.928,2080.1,1724.2,151.8,25.7,1.03,0.8,0.53,0.7,0.768,Dense_Forest,1256.4,0.36,0.53,0,0,0,9_75
IND_S008078,10.29512,73.76821,Maharashtra,Raigad,Western_Ghats,1312.8,16.72,18.7,0.101,2659.7,1871.6,244.6,29.8,0.2,1.97,2.27,2.3,0.799,Plantation,435.9,0.1,0.58,0,0,0,10_73
IND_S008079,24.75697,87.48922,West Bengal,Murshidabad,Indo_Gangetic_Plain,161.4,4.86,148.2,-0.472,1032.0,847.6,130.5,33.0,2.78,2.12,0.29,0.94,0.572,Agricultural,264.2,0.33,0.36,0,0,0,24_87
IND_S008080,26.80631,80.81251,West Bengal,Murshidabad,Indo_Gangetic_Plain,126.1,0.43,162.0,-0.004,1064.7,757.4,152.3,30.8,8.94,1.14,3.7,1.8,0.462,Agricultural,694.0,0.11,0.37,0,0,0,26_80
IND_S008081,27.02702,87.00087,West Bengal,Murshidabad,Indo_Gangetic_Plain,180.9,4.03,65.9,-0.272,1023.1,741.2,60.1,30.8,0.82,1.49,0.54,2.81,0.579,Settlement,3847.4,0.52,0.57,0,0,0,27_87
IND_S008082,34.35123,75.99666,Jammu & Kashmir,Doda,Western_Himalayas,2515.0,19.74,339.4,2.487,951.6,815.9,175.4,17.9,0.2,0.56,6.1,1.4,0.247,Open_Forest,665.0,0.35,0.31,0,0,0,34_75
IND_S008083,25.32862,94.55104,Assam,Dhemaji,Eastern_Himalayas_NE,892.4,38.45,255.3,1.413,3665.8,2960.4,490.3,25.9,0.74,1.85,2.66,1.26,0.433,Scrubland,328.3,0.35,0.13,0,1,0,25_94
IND_S008084,32.09806,75.47586,Uttarakhand,Rudraprayag,Western_Himalayas,2541.5,17.03,335.0,-0.295,1330.3,1095.7,218.9,14.7,14.55,0.0,1.3,1.56,0.85,Open_Forest,63.9,0.43,0.45,0,1,0,32_75
IND_S008085,19.32072,85.68085,Chhattisgarh,Bastar,Central_Plateau,441.0,1.63,18.6,0.447,1022.1,754.9,84.6,28.4,14.09,0.48,5.59,0.08,0.717,Dense_Forest,13.8,0.59,0.32,0,0,0,19_85
IND_S008086,19.67769,85.0096,Odisha,Koraput,Central_Plateau,503.6,0.37,61.0,0.113,1287.7,1072.4,184.2,28.5,3.88,0.17,3.44,2.08,0.708,Dense_Forest,84.0,0.41,0.32,0,0,0,19_85
IND_S008087,24.96336,71.01272,Rajasthan,Jaisalmer,Arid_West,144.3,1.82,287.8,-0.243,530.8,389.5,76.3,35.8,12.19,0.86,4.1,1.98,0.394,Scrubland,219.1,0.42,0.58,0,0,0,24_71
IND_S008088,20.88147,81.12842,Odisha,Koraput,Central_Plateau,499.0,0.34,86.2,-0.457,1297.2,952.6,162.6,30.3,3.42,0.68,4.41,1.73,0.581,Dense_Forest,435.4,0.54,0.26,0,0,0,20_81
IND_S008089,34.15303,75.09695,Himachal Pradesh,Mandi,Western_Himalayas,1404.4,27.29,108.9,-0.077,1307.6,1016.9,182.1,23.5,11.04,0.51,1.38,2.2,0.812,Dense_Forest,214.0,0.28,0.5,0,0,0,34_75
IND_S008090,14.57047,78.30035,Andhra Pradesh,East Godavari,Deccan_Plateau,437.7,0.34,95.3,-0.087,738.9,613.8,128.0,26.6,2.34,0.66,1.78,1.56,0.037,Settlement,4946.6,0.53,0.73,0,0,0,14_78
IND_S008091,11.98816,80.92413,Telangana,Khammam,Deccan_Plateau,306.6,3.86,320.3,0.272,1122.7,874.8,170.0,27.5,20.59,1.15,4.01,1.33,0.033,Agricultural,218.2,0.31,0.34,0,0,0,11_80
IND_S008092,25.75706,87.06002,Bihar,Katihar,Indo_Gangetic_Plain,13.3,1.27,300.9,-0.002,987.5,819.6,86.0,31.2,1.71,1.15,0.72,1.08,0.641,Agricultural,549.2,0.13,0.27,0,0,0,25_87
IND_S008093,9.86626,75.63433,Kerala,Idukki,Western_Ghats,849.3,17.11,353.0,1.37,2388.4,1924.2,372.2,27.1,0.3,2.76,5.08,1.27,0.824,Plantation,598.9,0.4,0.58,0,0,0,9_75
IND_S008094,27.18878,71.58434,Rajasthan,Jaisalmer,Arid_West,263.3,2.72,290.3,0.072,430.5,333.1,47.7,26.2,5.39,0.9,2.57,1.42,0.491,Scrubland,482.3,0.16,0.1,0,0,0,27_71
IND_S008095,14.63163,76.41303,Kerala,Wayanad,Western_Ghats,421.1,25.05,112.8,1.656,3310.2,2635.0,550.0,26.3,1.07,3.06,7.96,2.1,0.775,Agricultural,464.5,0.44,0.18,0,0,0,14_76
IND_S008096,24.55808,72.55958,Rajasthan,Jaisalmer,Arid_West,250.0,2.1,132.7,0.072,331.3,242.6,42.5,31.8,7.34,0.47,10.82,0.2,0.312,Agricultural,78.1,0.56,0.14,0,0,0,24_72
IND_S008097,30.51156,74.76815,Uttarakhand,Chamoli,Western_Himalayas,2824.2,20.35,248.4,-0.233,1617.4,1372.7,159.5,15.0,5.16,0.85,6.23,1.1,0.698,Dense_Forest,189.3,0.58,0.22,0,0,0,30_74
IND_S008098,26.20562,93.99443,Meghalaya,East Khasi Hills,Eastern_Himalayas_NE,1299.3,15.93,129.8,-0.361,2256.5,1854.5,246.3,25.9,5.81,1.48,0.51,1.13,0.179,Agricultural,840.8,0.25,0.14,0,0,0,26_93
IND_S008099,26.90078,87.39477,West Bengal,Murshidabad,Indo_Gangetic_Plain,57.1,2.78,200.5,-0.182,1047.6,764.8,149.4,31.3,3.57,0.26,14.31,0.25,0.616,Agricultural,24.8,0.33,0.57,0,0,0,26_87
IND_S008100,11.13024,74.64663,Kerala,Wayanad,Western_Ghats,527.0,43.98,165.9,2.798,3409.0,2651.0,476.9,31.0,1.92,1.97,0.14,2.07,0.868,Dense_Forest,141.3,0.44,0.23,0,1,0,11_74
IND_S008101,15.24022,80.70517,Tamil Nadu,Nilgiris,Deccan_Plateau,484.6,0.21,17.0,0.086,1086.9,877.0,86.7,32.6,5.61,0.53,2.4,1.53,0.366,Barren_Sandy,230.9,0.15,0.12,0,0,0,15_80
IND_S008102,27.05184,69.32128,Gujarat,Kutch,Arid_West,288.9,2.34,56.8,-1.047,616.5,471.3,72.7,28.9,15.44,0.59,4.04,0.33,0.072,Barren_Sandy,129.7,0.3,0.21,0,0,0,27_69
IND_S008103,27.39404,84.12721,Bihar,Katihar,Indo_Gangetic_Plain,286.3,4.04,199.6,-0.849,1619.5,1369.6,142.6,28.7,1.82,2.19,4.16,1.57,0.687,Settlement,1132.2,0.59,0.77,0,0,0,27_84
IND_S008104,34.26507,78.80889,Himachal Pradesh,Mandi,Western_Himalayas,2588.5,26.32,85.4,-0.454,1432.4,1029.3,158.7,18.2,0.64,0.15,3.17,0.69,0.363,Barren_Rocky,238.4,0.53,0.4,0,0,0,34_78
IND_S008105,13.0478,77.9441,Telangana,Khammam,Deccan_Plateau,424.4,0.4,244.0,-0.611,905.5,648.3,140.6,32.0,26.8,1.06,3.24,1.07,0.474,Scrubland,279.5,0.22,0.23,0,0,0,13_77
IND_S008106,12.34356,74.77616,Kerala,Wayanad,Western_Ghats,1042.9,32.29,124.6,-2.054,3339.3,2890.4,550.0,24.5,3.07,2.37,3.61,1.51,0.818,Plantation,500.5,0.59,0.37,0,1,0,12_74
IND_S008107,26.40269,93.07785,Assam,Morigaon,Eastern_Himalayas_NE,1166.6,15.45,344.3,1.008,2088.2,1550.0,149.6,27.3,2.22,0.77,1.47,0.75,0.346,Scrubland,814.6,0.38,0.48,0,0,0,26_93
IND_S008108,27.04058,78.28335,West Bengal,Murshidabad,Indo_Gangetic_Plain,110.2,4.44,44.7,0.1,1064.0,836.9,80.6,28.5,6.19,0.89,9.17,1.81,0.592,Wetland,1259.3,0.48,0.29,0,0,0,27_78
IND_S008109,19.37596,81.8266,Odisha,Mayurbhanj,Central_Plateau,373.3,0.71,152.3,-0.098,1673.7,1339.1,155.9,29.9,1.19,1.05,8.03,0.98,0.92,Plantation,18.9,0.46,0.54,0,0,0,19_81
IND_S008110,23.45985,83.73608,Odisha,Mayurbhanj,Central_Plateau,511.9,0.36,155.0,-0.115,1553.1,1137.5,168.7,31.4,16.69,0.21,7.72,0.71,0.613,Dense_Forest,58.9,0.24,0.1,0,0,0,23_83
IND_S008111,24.66087,80.04192,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,5.0,2.84,280.4,-0.606,1339.3,1103.1,209.7,32.7,0.05,1.68,1.86,1.56,0.391,Settlement,1391.1,0.73,0.43,1,0,0,24_80
IND_S008112,27.45138,85.82075,Uttar Pradesh,Gorakhpur,Indo_Gangetic_Plain,96.4,1.55,307.3,-0.61,1259.9,882.0,166.6,31.3,0.28,2.03,0.19,1.57,0.501,Wetland,53.7,0.4,0.45,0,0,0,27_85
IND_S008113,25.36899,74.36635,Gujarat,Kutch,Arid_West,204.3,4.19,90.3,-0.546,264.7,215.6,30.3,32.8,1.97,1.54,1.86,1.78,0.225,Agricultural,405.9,0.36,0.2,0,0,0,25_74
IND_S008114,19.1192,84.57138,Odisha,Mayurbhanj,Central_Plateau,531.4,1.15,153.2,-0.186,1606.1,1347.9,192.4,30.3,0.86,0.79,3.32,1.57,0.797,Dense_Forest,108.8,0.18,0.45,0,0,0,19_84
IND_S008115,27.347,85.0525,West Bengal,Murshidabad,Indo_Gangetic_Plain,166.1,1.92,136.6,-0.023,760.6,571.3,82.4,32.3,6.1,1.95,0.58,1.27,0.551,Settlement,11284.7,0.32,0.48,0,0,1,27_85
IND_S008116,27.69837,94.61867,Meghalaya,East Khasi Hills,Eastern_Himalayas_NE,1622.3,9.53,30.4,-1.904,1515.7,1131.3,157.4,21.9,1.92,1.61,3.74,1.39,0.458,Scrubland,223.0,0.23,0.51,0,0,0,27_94
IND_S008117,19.90229,80.51018,Odisha,Mayurbhanj,Central_Plateau,483.9,0.1,83.2,-0.151,1711.7,1381.3,236.7,30.0,2.9,1.25,4.43,1.38,0.69,Dense_Forest,21.6,0.45,0.43,0,0,0,19_80
IND_S008118,28.48715,93.02319,Assam,Morigaon,Eastern_Himalayas_NE,672.5,42.79,353.2,-1.598,1755.3,1467.6,149.5,27.8,4.9,1.4,8.77,1.13,0.028,Barren_Sandy,290.1,0.43,0.19,0,0,0,28_93
IND_S008119,27.5769,95.52881,Sikkim,North Sikkim,Eastern_Himalayas_NE,663.7,22.84,159.4,-0.484,2792.3,2406.4,488.3,27.3,0.59,3.19,0.76,1.23,0.023,Scrubland,534.7,0.14,0.47,0,1,0,27_95
IND_S008120,12.43625,75.10274,Kerala,Wayanad,Western_Ghats,1366.5,19.31,276.1,-0.606,3424.0,2822.8,373.8,23.5,3.37,1.68,1.48,0.27,0.75,Water_Body,277.4,0.48,0.32,0,0,0,12_75
IND_S008121,26.17141,95.91763,Meghalaya,East Khasi Hills,Eastern_Himalayas_NE,1123.2,9.86,200.7,-0.05,3237.7,2401.2,479.5,24.5,1.51,1.48,1.38,1.29,0.356,Barren_Sandy,63.9,0.41,0.16,0,1,0,26_95
IND_S008122,14.25965,76.21746,Karnataka,Uttara Kannada,Western_Ghats,310.1,14.73,329.5,2.686,2377.8,1775.4,184.6,33.1,2.63,2.23,5.28,1.05,0.549,Dense_Forest,95.3,0.57,0.58,0,0,0,14_76
IND_S008123,33.45147,75.49342,Himachal Pradesh,Mandi,Western_Himalayas,2215.6,19.21,348.5,-2.017,963.2,833.9,115.8,16.2,3.89,0.77,0.81,1.11,0.45,Barren_Rocky,429.9,0.13,0.45,0,0,0,33_75
IND_S008124,20.87579,82.60425,Chhattisgarh,Bastar,Central_Plateau,524.8,0.6,40.0,-0.092,1269.6,998.2,111.0,29.2,1.4,0.22,3.88,1.23,0.484,Plantation,415.0,0.13,0.38,0,0,0,20_82
IND_S008125,26.66639,91.95295,Assam,Morigaon,Eastern_Himalayas_NE,1201.7,6.06,226.5,2.404,2698.8,2327.5,390.4,21.0,0.17,0.54,1.53,1.9,0.211,Barren_Sandy,204.9,0.42,0.17,0,0,0,26_91
IND_S008126,31.90676,75.1624,Uttarakhand,Rudraprayag,Western_Himalayas,835.5,39.65,152.1,-1.484,1793.6,1547.1,271.4,28.1,4.1,0.46,1.04,0.79,0.224,Barren_Rocky,275.0,0.38,0.15,0,1,0,31_75
IND_S008127,33.2104,79.29745,Uttarakhand,Chamoli,Western_Himalayas,2512.6,32.13,278.6,1.086,1366.1,1091.5,141.9,18.5,5.85,0.55,0.33,0.38,0.386,Settlement,2189.3,0.51,0.59,0,1,0,33_79
IND_S008128,24.82979,69.68843,Rajasthan,Barmer,Arid_West,162.7,1.81,348.7,0.654,513.5,383.7,50.6,26.7,6.64,0.82,0.14,0.09,0.376,Agricultural,119.8,0.42,0.45,0,0,0,24_69
IND_S008129,13.32357,79.47737,Tamil Nadu,Nilgiris,Deccan_Plateau,394.0,7.68,106.9,-0.02,930.9,726.6,112.6,28.3,14.09,0.04,7.97,0.97,0.12,Agricultural,365.3,0.56,0.17,0,0,0,13_79
IND_S008130,27.47425,95.28168,Sikkim,North Sikkim,Eastern_Himalayas_NE,264.0,44.81,241.4,-0.508,3305.9,2817.3,242.1,31.7,2.7,1.74,3.15,1.72,0.262,Barren_Sandy,217.7,0.26,0.37,0,0,0,27_95
IND_S008131,20.69558,85.20882,Chhattisgarh,Bastar,Central_Plateau,589.4,2.51,278.1,0.251,788.5,574.9,88.0,31.9,1.19,0.57,0.82,1.53,0.696,Settlement,2415.3,0.64,0.72,0,0,0,20_85
IND_S008132,11.98619,75.13526,Kerala,Wayanad,Western_Ghats,920.1,22.22,168.7,-0.59,2953.8,2280.7,292.4,30.6,0.29,2.12,19.37,0.63,0.661,Dense_Forest,186.5,0.58,0.17,0,0,1,11_75
IND_S008133,23.44286,72.31222,Rajasthan,Barmer,Arid_West,199.5,0.64,357.1,-0.649,437.3,342.3,38.2,30.8,19.84,0.77,1.31,1.01,0.02,Barren_Sandy,1327.1,0.45,0.45,0,0,0,23_72
IND_S008134,26.06193,83.33667,Bihar,Katihar,Indo_Gangetic_Plain,85.1,0.68,267.8,0.613,1139.7,876.0,146.8,33.7,1.53,1.91,1.13,2.08,0.531,Settlement,1209.4,0.65,0.45,0,0,0,26_83
IND_S008135,21.47912,80.44229,Chhattisgarh,Bastar,Central_Plateau,515.6,3.07,258.0,0.14,1759.5,1263.2,222.3,29.1,1.11,1.2,0.29,1.1,0.641,Dense_Forest,457.7,0.49,0.59,0,0,0,21_80
IND_S008136,32.64583,76.75396,Uttarakhand,Rudraprayag,Western_Himalayas,2472.7,35.7,97.0,1.258,1517.6,1091.5,136.3,20.4,0.21,0.56,2.15,1.66,0.85,Dense_Forest,645.6,0.42,0.4,0,0,1,32_76
IND_S008137,25.65663,86.25938,Bihar,Supaul,Indo_Gangetic_Plain,20.7,5.17,211.8,-0.371,1267.5,970.7,199.8,33.6,1.06,1.0,3.18,0.27,0.281,Settlement,3753.0,0.38,0.85,1,0,0,25_86
IND_S008138,23.49847,73.88578,Rajasthan,Jaisalmer,Arid_West,133.7,3.89,72.4,-0.002,219.3,171.4,27.4,31.0,2.38,0.84,2.07,1.18,0.556,Settlement,368.7,0.79,0.5,0,0,0,23_73
IND_S008139,14.82389,75.43707,Maharashtra,Raigad,Western_Ghats,781.9,10.26,76.1,2.57,2807.5,2054.6,350.9,23.6,0.51,1.94,19.71,2.28,0.702,Plantation,281.1,0.59,0.17,0,0,0,14_75
IND_S008140,26.25383,90.25678,Meghalaya,East Khasi Hills,Eastern_Himalayas_NE,1422.5,14.49,338.3,1.944,1465.1,1045.4,161.9,25.9,2.41,2.53,3.1,0.05,0.145,Agricultural,168.4,0.37,0.42,0,0,0,26_90
IND_S008141,34.25266,77.39977,Uttarakhand,Rudraprayag,Western_Himalayas,2947.5,43.51,167.9,-0.634,1558.6,1107.4,141.2,18.0,22.65,0.6,2.83,1.02,0.712,Open_Forest,287.0,0.13,0.28,0,1,0,34_77
IND_S008142,19.81151,81.69835,Odisha,Koraput,Central_Plateau,446.4,0.78,3.7,-0.27,991.7,801.5,104.8,27.3,0.2,0.89,0.12,2.27,0.734,Settlement,1567.8,0.35,0.52,0,0,0,19_81
IND_S008143,11.41941,73.91151,Kerala,Wayanad,Western_Ghats,1119.8,41.95,236.5,0.924,1995.1,1454.0,137.5,23.9,2.8,2.04,6.22,0.75,0.791,Dense_Forest,905.8,0.35,0.28,0,0,0,11_73
IND_S008144,24.77633,86.87247,West Bengal,Murshidabad,Indo_Gangetic_Plain,126.1,10.63,278.6,0.865,1302.7,965.6,78.4,32.7,2.35,1.94,1.59,1.17,0.552,Water_Body,795.2,0.3,0.51,0,0,0,24_86
IND_S008145,24.14602,70.90255,Rajasthan,Barmer,Arid_West,233.8,7.58,141.0,0.452,466.3,388.9,60.1,36.1,3.5,0.13,3.8,2.22,0.069,Agricultural,47.8,0.45,0.59,0,0,0,24_70
IND_S008146,32.31292,74.97194,Jammu & Kashmir,Doda,Western_Himalayas,2117.1,26.32,179.3,-2.278,1948.9,1487.7,322.8,20.5,2.94,0.59,2.83,0.62,0.177,Dense_Forest,365.7,0.41,0.58,0,1,0,32_74
IND_S008147,25.40867,79.3847,Bihar,Supaul,Indo_Gangetic_Plain,5.0,0.34,288.0,0.206,1046.0,830.1,139.9,33.7,0.91,2.22,1.46,1.25,0.66,Agricultural,246.2,0.4,0.18,0,0,0,25_79
IND_S008148,23.4013,74.15761,Rajasthan,Barmer,Arid_West,58.5,2.4,68.7,0.516,555.0,450.5,38.8,34.4,5.62,0.93,0.2,1.95,0.308,Barren_Sandy,140.5,0.31,0.19,0,0,0,23_74
IND_S008149,25.29481,87.08254,Bihar,Katihar,Indo_Gangetic_Plain,114.8,1.21,241.4,0.455,842.0,732.9,129.8,31.1,5.72,2.36,4.44,0.67,0.15,Settlement,3650.7,0.32,0.51,1,0,0,25_87
IND_S008150,25.57201,89.6763,Assam,Morigaon,Eastern_Himalayas_NE,683.7,4.44,71.9,-2.032,2931.3,2356.7,275.5,25.6,7.7,1.84,1.05,1.39,0.521,Settlement,13425.5,0.43,0.8,0,0,1,25_89
IND_S008151,14.96066,74.86115,Karnataka,Kodagu,Western_Ghats,475.7,13.8,253.7,2.474,3228.9,2438.1,352.1,30.4,1.84,0.41,4.05,2.56,0.828,Plantation,194.2,0.15,0.18,0,0,0,14_74
IND_S008152,13.72175,77.63245,Telangana,Khammam,Deccan_Plateau,348.6,1.97,18.8,0.576,594.8,518.2,67.9,29.6,0.21,0.0,7.42,1.95,0.435,Barren_Sandy,58.0,0.1,0.15,0,0,0,13_77
IND_S008153,31.76607,77.22999,Jammu & Kashmir,Doda,Western_Himalayas,2390.1,26.3,155.9,1.974,1020.3,736.1,116.3,14.4,6.32,0.32,4.5,1.03,0.549,Open_Forest,56.6,0.17,0.43,0,0,0,31_77
IND_S008154,23.31078,74.87578,Rajasthan,Barmer,Arid_West,285.4,0.59,241.4,0.186,351.6,307.4,67.6,27.3,0.93,0.94,5.38,1.09,0.219,Agricultural,378.6,0.43,0.27,0,0,0,23_74
IND_S008155,20.41137,82.12787,Chhattisgarh,Bastar,Central_Plateau,493.8,0.32,255.8,-0.445,1445.6,1154.8,111.4,26.0,7.31,0.2,1.27,1.29,0.779,Dense_Forest,215.4,0.58,0.47,0,0,0,20_82
IND_S008156,26.58335,94.6068,Assam,Morigaon,Eastern_Himalayas_NE,1128.6,11.33,80.6,0.128,3439.8,2617.1,305.2,25.3,1.4,2.13,5.56,1.88,0.33,Barren_Sandy,1378.0,0.54,0.15,1,0,0,26_94
IND_S008157,20.85015,83.98571,Odisha,Mayurbhanj,Central_Plateau,512.8,0.43,243.0,-0.225,1204.4,1046.0,109.9,28.2,0.67,1.42,0.88,0.15,0.742,Dense_Forest,137.4,0.51,0.55,0,0,0,20_83
IND_S008158,25.92186,79.7381,Bihar,Katihar,Indo_Gangetic_Plain,102.1,0.2,94.9,-0.739,1436.8,1246.4,206.9,30.9,2.86,2.16,1.82,1.82,0.483,Agricultural,558.5,0.41,0.5,0,0,0,25_79
