elevation_m,slope_deg,aspect_deg,curvature,slope_instability_index,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,dist_to_road_km,dist_to_river_km,ndvi,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,landslide_label,state,district
1059.9,41.32,50.6,-0.424,17.51968,2647.2,2066.2,252.1,1.81,2.21,0.829,True,False,False,False,False,False,False,False,False,False,False,False,1,Kerala,Idukki
2085.0,36.29,199.0,2.187,79.36622999999999,1435.9,1123.0,144.9,1.33,4.3,0.459,False,False,False,False,True,False,False,False,False,False,False,False,1,Himachal Pradesh,Kullu
189.2,3.95,296.8,-0.103,0.40685,933.2,656.8,91.5,11.21,4.9,0.777,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
723.1,18.73,214.3,1.962,36.74826,2074.7,1744.0,286.7,13.42,6.06,0.615,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
63.6,0.12,54.7,-0.033,0.00396,456.7,373.0,50.8,6.93,21.01,0.225,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
190.4,1.53,356.1,-0.296,0.45288,658.6,467.5,83.9,3.48,0.56,0.284,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
409.5,0.63,170.5,-0.189,0.11907,477.1,344.0,50.3,1.34,7.23,0.503,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
5.0,0.83,168.1,-0.254,0.21081999999999998,572.6,411.6,40.3,3.64,0.7,0.455,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
387.5,5.63,288.1,-0.448,2.52224,1704.9,1359.5,175.3,12.87,6.81,0.92,True,False,False,False,False,False,False,False,False,False,False,False,0,Madhya Pradesh,Balaghat
460.2,12.36,152.8,0.835,10.320599999999999,3521.4,2628.8,221.6,0.26,1.34,0.783,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
273.8,9.95,178.7,-0.132,1.3134,1021.0,845.9,110.4,0.08,8.81,0.139,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
47.5,1.44,72.3,-0.239,0.34415999999999997,997.4,771.9,118.8,11.19,2.83,0.245,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
819.6,12.14,286.5,1.528,18.54992,3603.1,2644.0,424.1,4.25,0.22,0.819,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
332.1,19.41,223.5,0.756,14.673960000000001,3169.6,2591.5,550.0,6.6,0.3,0.678,True,False,False,False,False,False,False,False,False,False,False,False,0,Karnataka,Kodagu
5.0,0.85,153.4,-0.143,0.12154999999999999,868.2,699.9,67.8,7.83,1.02,0.377,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Ballia
1497.6,31.04,171.7,-0.222,6.89088,950.5,684.4,114.7,0.23,9.21,0.453,False,False,False,False,True,False,False,False,False,False,False,False,1,Himachal Pradesh,Mandi
676.4,25.54,49.5,0.392,10.01168,1238.9,1083.0,124.3,12.75,23.58,0.509,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
2588.5,16.88,269.4,0.172,2.9033599999999997,1541.2,1285.4,250.1,0.76,12.94,0.696,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
446.0,6.25,147.0,0.715,4.46875,612.4,472.2,85.3,2.36,7.48,0.112,False,False,False,True,False,False,False,False,False,False,False,False,0,Telangana,Khammam
1058.2,19.29,187.0,2.058,39.69882,3770.8,3065.8,398.3,0.99,1.11,0.479,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
233.8,11.4,83.2,-0.689,7.8546,3076.1,2157.0,198.3,1.3,1.0,0.214,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
482.9,5.78,301.9,-0.066,0.38148000000000004,361.8,257.5,29.3,0.14,4.57,0.517,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
47.7,0.55,344.8,-0.532,0.2926,1113.8,927.2,200.5,0.32,2.32,0.532,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
787.8,24.76,175.0,-1.307,32.36132,2735.4,2074.0,313.1,1.75,1.67,0.563,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
110.2,21.61,106.3,0.043,0.9292299999999999,1390.2,1158.9,113.6,1.67,0.16,0.267,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
94.6,2.35,209.6,0.154,0.3619,515.0,433.2,51.5,4.18,6.53,0.372,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
459.4,0.54,340.0,0.492,0.26568,861.4,743.4,94.3,1.5,1.36,0.176,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
333.4,1.15,315.4,-0.273,0.31395,596.1,506.0,109.8,1.01,3.38,0.25,False,False,False,True,False,False,False,False,False,False,False,False,0,Telangana,Khammam
86.8,0.59,221.8,-0.058,0.03422,799.2,562.6,114.7,4.04,1.58,0.334,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
372.9,4.89,88.4,-0.01,0.0489,812.6,672.8,85.9,4.69,0.34,0.843,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
1718.6,26.29,157.8,0.164,4.31156,1851.4,1565.4,209.1,7.49,4.27,0.606,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
2427.3,17.61,169.5,-0.975,17.16975,1124.3,913.9,156.4,1.01,27.77,0.493,False,False,False,False,False,False,False,False,False,True,False,False,0,Himachal Pradesh,Mandi
2435.8,15.02,7.7,-0.199,2.98898,1242.8,967.2,155.8,1.48,18.55,0.377,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttarakhand,Rudraprayag
551.3,16.26,159.8,0.302,4.91052,3234.3,2836.6,292.8,0.4,3.96,0.732,False,False,False,False,True,False,False,False,False,False,False,False,1,Kerala,Wayanad
86.1,0.31,170.3,0.502,0.15562,1065.3,810.7,136.9,2.22,7.63,0.252,False,True,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
80.0,6.99,83.5,-2.19,15.3081,2601.6,2269.8,233.7,6.7,0.34,0.593,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
1732.1,43.01,148.0,-0.903,38.838029999999996,1463.7,1268.1,105.5,4.19,15.95,0.695,False,False,False,False,False,True,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
216.9,0.7,307.3,0.179,0.1253,1065.9,884.5,162.9,0.27,0.1,0.442,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
361.5,3.35,347.5,0.127,0.42545,1479.1,1299.5,153.3,1.69,8.32,0.857,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
22.4,2.48,217.4,0.209,0.51832,1355.7,1087.7,182.0,3.64,3.02,0.661,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
342.1,3.41,35.4,0.053,0.18073,1540.4,1283.1,237.8,6.33,12.96,0.688,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
674.3,15.28,3.8,-1.25,19.099999999999998,2571.5,1918.6,279.3,14.19,2.52,0.477,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
351.0,3.12,295.9,-0.025,0.07800000000000001,682.1,531.1,42.7,6.84,1.97,0.124,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
597.0,20.3,2.6,1.699,34.4897,3665.0,2928.1,400.6,3.17,0.33,0.92,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
508.2,7.61,62.9,0.492,3.74412,3195.7,2437.3,322.9,1.83,3.2,0.251,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
863.3,22.91,80.0,-2.509,57.48119,2201.9,1646.6,317.7,0.33,2.55,0.125,True,False,False,False,False,False,False,False,False,False,False,False,1,Arunachal Pradesh,Lower Subansiri
215.8,25.67,321.8,-0.524,13.451080000000001,2703.1,2338.5,357.5,3.09,2.2,0.53,False,False,False,False,False,False,False,False,False,True,False,False,0,Kerala,Wayanad
383.0,0.66,297.2,-0.323,0.21318,709.9,545.8,76.6,5.69,14.1,0.23,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
39.7,4.22,195.4,-0.388,1.63736,1068.9,930.8,93.6,10.72,1.59,0.506,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
867.2,21.48,181.3,0.208,4.46784,2837.8,2149.6,365.5,7.07,0.05,0.215,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
417.1,0.65,143.9,-0.472,0.3068,832.2,630.0,113.8,0.14,1.68,0.165,False,False,False,False,False,False,False,False,True,False,False,False,0,Tamil Nadu,Nilgiris
614.4,8.03,335.2,-0.169,1.35707,904.3,635.9,124.6,9.24,11.32,0.92,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
188.0,0.29,60.8,0.246,0.07134,1138.0,964.8,187.2,2.85,3.11,0.404,False,False,False,False,False,False,False,False,False,False,True,False,0,Uttar Pradesh,Ballia
5.0,2.61,302.3,0.188,0.49068,1342.1,1018.0,200.8,13.88,11.3,0.44,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
1517.6,21.34,215.1,-1.23,26.2482,3409.8,2591.3,393.7,7.35,0.22,0.282,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
1209.9,12.96,304.9,-1.174,15.21504,2963.9,2530.0,237.2,1.99,0.24,0.632,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
143.1,0.62,274.9,0.962,0.59644,583.4,432.4,80.2,11.51,0.13,0.463,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
230.2,0.36,255.0,0.747,0.26892,464.4,336.5,32.7,3.25,2.41,0.3,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
132.5,3.71,138.5,0.053,0.19663,750.9,582.1,75.3,1.0,1.82,0.521,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
241.4,7.14,316.0,-0.334,2.38476,1281.3,942.0,172.9,3.46,4.79,0.482,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
673.6,20.61,102.4,-1.617,33.32637,2699.3,1952.4,345.6,1.79,2.2,0.723,True,False,False,False,False,False,False,False,False,False,False,False,1,Kerala,Idukki
323.8,3.15,29.4,1.267,3.9910499999999995,331.6,287.4,60.3,0.94,1.84,0.13,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
377.3,15.0,309.4,-0.142,2.13,1075.7,859.6,76.6,7.72,6.53,0.34,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
221.2,3.29,337.3,-0.344,1.1317599999999999,978.6,736.5,136.1,6.29,1.57,0.494,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
450.2,2.0,256.5,0.332,0.664,1355.4,1118.6,172.1,13.39,22.65,0.648,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
800.0,22.84,205.5,1.75,39.97,2559.3,2064.7,214.8,4.09,1.86,0.61,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
5.0,0.1,214.9,-0.13,0.013000000000000001,1199.1,1032.3,141.8,0.41,0.81,0.395,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
1235.9,35.86,96.7,-1.385,49.6661,2046.3,1765.4,347.6,8.85,3.06,0.491,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
5.0,9.26,313.8,-0.065,0.6019,616.5,492.6,83.0,0.35,3.7,0.603,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
410.9,26.14,276.7,0.93,24.310200000000002,3026.6,2337.3,364.8,8.71,1.45,0.283,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
151.5,2.02,194.0,-0.236,0.47672,180.7,154.1,29.9,0.25,2.13,0.283,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
48.2,1.12,2.7,-0.415,0.46480000000000005,959.8,814.1,107.4,3.03,2.55,0.552,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
106.1,0.93,98.3,-0.307,0.28551,441.2,375.6,67.8,1.43,6.6,0.02,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
692.0,19.44,356.9,-1.286,24.999840000000003,3515.7,2595.5,321.5,1.74,1.06,0.625,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
724.6,28.25,184.1,-0.206,5.8195,2910.8,2419.1,351.5,1.54,2.15,0.882,False,False,False,False,True,False,False,False,False,False,False,False,1,Maharashtra,Raigad
538.8,11.41,175.7,-3.394,38.72554,2725.6,2036.1,392.9,2.78,3.3,0.688,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Kodagu
2159.5,24.89,58.1,-2.62,65.21180000000001,1333.1,1150.6,151.8,3.08,10.28,0.85,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
164.9,3.18,106.1,0.433,1.37694,1167.8,972.3,104.3,1.81,0.62,0.8,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
2365.3,34.28,150.0,-2.625,89.985,1373.6,1121.6,107.9,5.64,18.81,0.572,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
307.3,33.77,161.7,-0.279,9.421830000000002,1722.4,1285.8,127.5,3.99,0.27,0.562,True,False,False,False,False,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
190.8,2.8,152.2,0.234,0.6552,1216.1,1050.4,217.2,4.53,3.65,0.37,False,False,False,False,False,False,False,False,False,True,False,False,0,Uttar Pradesh,Gorakhpur
447.1,6.96,151.1,0.398,2.77008,922.1,713.7,100.2,0.83,10.13,0.574,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
626.3,44.28,264.1,2.202,97.50456,2334.9,1979.2,320.8,5.1,1.55,0.104,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
661.7,9.98,119.2,-0.382,3.8123600000000004,3418.3,2967.7,486.4,4.74,0.26,0.363,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
133.2,2.24,224.3,0.098,0.21952000000000002,780.6,671.3,94.2,8.22,5.73,0.369,False,False,False,False,False,False,False,False,False,False,True,False,0,Bihar,Katihar
347.8,1.93,139.2,0.324,0.62532,342.8,269.7,23.2,6.67,11.22,0.154,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
444.7,0.1,103.5,0.29,0.028999999999999998,745.7,596.3,77.9,7.67,4.38,0.808,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
185.9,11.66,159.7,0.222,2.58852,837.2,610.8,125.0,4.31,1.02,0.472,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
854.7,14.57,174.6,0.788,11.481160000000001,3296.8,2432.3,474.0,0.28,11.68,0.641,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Uttara Kannada
2355.7,12.91,184.9,1.415,18.26765,1613.4,1137.6,241.9,10.69,20.88,0.818,False,False,False,False,False,False,True,False,False,False,False,False,0,Himachal Pradesh,Mandi
288.6,1.9,283.3,-0.25,0.475,302.0,256.8,44.5,0.21,4.36,0.185,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
448.0,0.57,309.2,0.198,0.11286,1093.1,836.4,130.5,13.46,2.7,0.772,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
1546.0,14.69,235.5,1.271,18.67099,2535.6,2062.6,355.9,7.36,0.08,0.02,True,False,False,False,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
1093.2,31.37,176.3,-0.404,12.673480000000001,2964.6,2376.9,312.4,0.9,0.05,0.783,False,False,False,False,True,False,False,False,False,False,False,False,1,Maharashtra,Raigad
2888.9,52.75,51.0,-0.895,47.21125,1180.4,890.8,159.9,4.73,2.73,0.126,False,False,False,False,True,False,False,False,False,False,False,False,1,Himachal Pradesh,Mandi
178.3,6.44,286.8,-0.11,0.7084,530.6,373.5,65.6,1.92,2.07,0.524,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
991.6,19.93,94.5,2.029,40.43797,2141.5,1846.4,266.4,7.08,0.07,0.412,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
1120.6,10.56,106.6,-1.164,12.29184,2250.2,1929.9,205.9,2.45,0.45,0.685,False,False,False,False,False,False,False,True,False,False,False,False,0,Maharashtra,Raigad
896.0,27.72,348.2,-1.138,31.545359999999995,2260.9,1736.3,337.0,3.07,2.93,0.403,False,False,False,False,False,False,False,False,True,False,False,False,1,Arunachal Pradesh,Lower Subansiri
369.7,0.68,48.2,-0.813,0.55284,1188.5,892.8,115.2,0.48,1.87,0.547,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
509.9,3.94,298.3,0.728,2.8683199999999998,1417.1,1091.0,162.7,1.08,3.66,0.612,False,False,False,False,False,False,False,False,False,True,False,False,0,Madhya Pradesh,Balaghat
458.6,0.81,204.3,-0.656,0.53136,1135.2,823.1,120.1,2.07,0.93,0.676,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
641.5,26.36,342.9,0.566,14.919759999999998,2620.0,2221.2,261.7,18.26,0.07,0.655,False,False,False,False,False,False,False,False,False,False,True,False,0,Kerala,Idukki
498.5,6.03,133.3,-0.472,2.84616,763.7,620.9,86.5,1.26,7.03,0.221,True,False,False,False,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
3217.4,38.45,349.5,0.585,22.49325,1527.7,1108.7,94.9,2.01,0.64,0.46,False,False,False,False,False,False,True,False,False,False,False,False,1,Himachal Pradesh,Mandi
68.5,2.24,156.3,-0.492,1.1020800000000002,1618.7,1139.5,247.9,0.6,3.56,0.483,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
385.5,16.42,35.8,-2.508,41.181360000000005,3269.2,2298.5,319.3,10.87,0.23,0.514,False,False,False,True,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
219.6,2.88,213.9,0.322,0.92736,440.5,383.6,68.7,10.19,4.05,0.15,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
9.5,0.54,300.7,-0.146,0.07884,1334.3,1148.1,198.5,5.59,2.55,0.564,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
475.7,0.1,304.9,-0.219,0.021900000000000003,1401.1,1193.8,157.0,1.66,19.04,0.92,False,False,False,False,False,False,False,True,False,False,False,False,0,Madhya Pradesh,Balaghat
363.3,0.41,50.6,-0.108,0.04428,1491.7,1115.1,155.2,5.24,12.36,0.858,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
924.3,9.3,93.9,1.625,15.1125,3063.0,2414.5,280.2,3.48,2.42,0.631,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
226.5,18.85,44.8,-2.372,44.7122,1265.0,938.6,143.6,7.07,1.57,0.209,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
1003.7,55.0,43.6,2.51,138.04999999999998,2696.7,1925.0,228.9,1.94,2.18,0.053,False,False,False,False,False,False,False,False,True,False,False,False,1,Meghalaya,East Khasi Hills
85.9,11.55,160.7,-0.443,5.116650000000001,1245.4,973.5,186.7,3.66,1.26,0.488,False,True,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
782.3,24.12,287.6,-2.095,50.531400000000005,2140.0,1812.2,160.8,2.81,1.24,0.451,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
2180.3,31.77,263.6,2.738,86.98626,1789.4,1426.1,272.9,0.85,4.01,0.642,False,False,False,False,False,True,False,False,False,False,False,False,1,Jammu & Kashmir,Doda
324.0,0.68,249.1,0.95,0.646,438.7,313.4,49.8,0.13,3.61,0.224,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
270.1,4.36,88.4,0.123,0.53628,449.6,363.9,61.7,6.6,11.75,0.278,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
5.0,2.92,323.3,-0.58,1.6935999999999998,709.8,509.9,65.2,4.61,0.47,0.514,False,False,False,False,False,False,False,False,False,False,False,True,0,Uttar Pradesh,Gorakhpur
